sex,age,priors_count,days_b_screening_arrest,score_text,c_charge_degree,race_0,race_1,race_2,race_3,race_4,race_5,class
1,39,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,21,1,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,53,9,-1.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,28,0,-1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,56,2,-1.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1
1,31,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,39,0,-3.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,27,3,-23.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,45,2,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,26,0,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,27,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,35,5,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,32,7,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,28,4,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,40,8,-1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,32,2,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,46,5,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,26,3,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,51,4,-11.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,47,0,-28.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,21,1,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,23,0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,33,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,43,5,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,23,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,32,0,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,22,0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,20,1,34.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,70,0,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,26,1,-6.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0
1,58,6,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,42,5,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,32,5,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,45,3,6.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,21,1,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,37,7,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,24,0,-1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,32,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,27,1,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,31,3,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,20,1,-9.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,26,1,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,37,3,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,30,5,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,52,0,-6.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,43,0,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,52,3,-318.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,21,2,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,53,6,-176.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,55,1,-3.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,26,4,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,61,0,-1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,27,1,-1.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0
1,35,1,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,48,0,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,33,2,-14.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,47,2,-30.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,53,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,32,0,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,21,3,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,30,13,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,38,7,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,27,1,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,21,1,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,38,25,-172.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,1
1,60,1,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,43,15,-1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,51,22,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,38,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,2,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,34,0,-2.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,22,0,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,22,0,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,32,1,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,42,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,59,1,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,47,12,-98.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,35,2,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,37,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,31,16,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,28,1,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,55,12,-40.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,36,1,-1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0
1,20,0,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,53,0,-1.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,35,2,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,23,0,-1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,34,1,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,42,0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,27,3,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,44,0,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,22,1,235.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,32,1,-4.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,55,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,3,-1.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,1
1,57,28,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,47,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,35,1,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,22,1,-1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,34,7,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,26,1,-31.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,27,1,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,41,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,38,4,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,32,1,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,24,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0
1,34,3,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,24,2,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,40,0,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,25,4,-170.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,36,1,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,30,5,-1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,20,0,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,42,1,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,19,1,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,34,17,-1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,28,6,-1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,25,9,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,25,0,-1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,19,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,27,0,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,39,22,-49.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,49,17,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,33,0,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,49,0,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,26,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,27,0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,21,3,-22.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,25,1,-24.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,31,2,-1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,39,0,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,32,5,145.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,53,19,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,69,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,22,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,38,7,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,33,4,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,44,11,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,21,3,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,26,6,-9.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,25,4,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,21,0,-2.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,28,10,15.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,45,5,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,22,1,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,37,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,54,12,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,25,0,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,32,0,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,33,0,-1.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0
1,37,13,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,46,13,-40.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,30,1,-305.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,53,3,-14.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,36,7,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,21,0,-5.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,24,0,-2.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,23,4,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,30,0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,47,1,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,20,1,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,29,6,108.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,35,8,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,30,0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,44,7,-130.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,36,0,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,32,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,27,2,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,37,2,-1.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1
1,52,20,-1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,23,1,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,37,4,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,20,0,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,35,1,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,39,17,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,55,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,36,2,-40.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,43,0,-4.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,29,1,-22.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,43,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,26,1,79.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,31,2,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1
1,23,2,-1.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,23,4,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,49,3,21.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,30,0,-7.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,54,21,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,40,1,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,23,0,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,27,7,-1.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,27,1,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,25,3,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,66,3,-36.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,22,1,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,44,0,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,26,5,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,28,0,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,22,0,0.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,28,2,-3.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,45,2,-6.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,51,3,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,29,0,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,33,8,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,26,1,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,25,6,-1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,26,0,-3.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,34,1,-12.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,26,4,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,58,1,-345.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,27,1,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,44,1,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,35,0,-1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,36,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,22,0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,22,1,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,20,2,-1.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,55,10,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,43,0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,27,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,30,0,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,25,1,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,36,17,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,53,1,-5.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,24,0,-2.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,21,0,-2.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,41,1,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,37,12,-1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,24,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,24,2,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,29,17,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,34,16,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,40,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,34,9,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,28,6,-2.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,49,7,-27.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,40,1,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,31,9,181.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,30,12,-53.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,29,16,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,66,1,-46.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,29,0,-2.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1
1,46,0,-1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,38,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,33,4,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,27,1,-1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,28,2,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,41,2,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,46,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,53,1,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,37,0,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,71,8,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,36,11,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,28,15,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,28,6,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,23,0,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,25,1,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0
1,20,1,-2.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,34,3,-21.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,23,0,521.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,26,0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,25,1,-81.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,31,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,24,0,-3.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,37,0,-2.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,32,11,805.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,24,2,-1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0
1,53,13,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,30,5,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,20,0,-1.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,23,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,23,0,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,31,4,0.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,23,1,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,20,0,-1.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,52,0,-1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0
1,34,6,205.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,26,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,33,0,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,34,0,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,33,0,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,24,0,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,22,3,20.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,25,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,49,2,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,23,1,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,30,7,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,39,0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,45,11,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,25,2,-13.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,22,0,-2.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,25,10,-105.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,25,9,-17.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,26,10,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,25,5,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,33,3,-1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,36,1,30.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,26,2,-23.0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,34,6,-23.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,27,0,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,50,2,-32.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,43,6,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,44,0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,61,29,-50.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,39,4,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,21,1,-1.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,51,1,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,20,2,-7.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,26,9,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,28,6,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,23,0,-1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,24,1,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,51,5,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,29,3,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,60,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0
1,37,1,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,42,2,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,30,5,-114.0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,28,3,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,38,4,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,32,4,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,42,1,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,47,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,28,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,19,3,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,40,5,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,23,1,-1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,44,5,-47.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,33,1,-2.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,52,1,714.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,31,8,171.0,2,1,0.0,0.0,0.0,1.0,0.0,0.0,1
1,32,1,-47.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,40,0,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,32,8,31.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,30,8,-1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,22,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,24,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,36,1,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,29,15,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,44,2,367.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,21,1,-31.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,20,0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
